"基金经理","年化Alpha","最大回撤","波动率","夏普Sharp","重仓股集中度","重行业集中度","总交易日","任职时间","规模中间值","规模最大值","成长Alpha","成长天数","价值Alpha","价值天数","牛市Alpha","牛市天数","熊市Alpha","熊市天数"
"陈丹琳",-0.15753958676256757,-0.5511,0.27683873632815487,-0.5690662688758473,36.40934627789717,59.46431991849125,981,"20140106-20180116",306633932.1,775705302.8,-0.3679469847562399,310,-0.06033199603523763,671,-0.20563459207231444,825,0.09680899901013254,156
"陈乐华",-0.07901236897820743,-0.3122,0.25383198642957644,-0.31127822024955376,36.17571490151541,71.41738755362374,464,"20141022-20160907",178380501.84,363803457.44,nan,118,-0.24919795566271175,346,-0.13405487765921023,308,0.029661302007362222,156
"陈亮",0.12197317733013671,-0.3557,0.33473500634538544,0.36438727655595915,35.23705653349558,nan,459,"20080528-20100413",961181689.88,1878389675.07,-0.27989827260471783,348,nan,111,-0.31245866794169747,284,0.8269940005141414,175
"陈仕德",-0.05517488256163429,-0.6702,0.46774503493799563,-0.11795931210461333,37.75519551680638,73.28676468985421,2514,"20050202-20150613",7756714200.31,17851826908.58,-0.17974212886557087,1455,0.11597275046218757,1059,-0.19851998271672655,1608,0.19923893758117853,906
"陈伟彦",-0.029165622568425774,-0.0792,0.06412400077714672,-0.45483161086262364,41.32509994506836,71.31248140335083,173,"20170502-20180116",6370279444.57,6696940857.13,nan,0,-0.029165622568425774,173,-0.029165622568425774,173,nan,0
"陈俏宇",-0.0417459813522672,-0.4714,0.39455685414102426,-0.10580472982316047,39.052922763427105,76.09326165063041,1843,"20070314-20150618",693624572.1066667,16987456274.58,-0.11386321485940987,1128,0.07202778004082024,715,-0.137288372307122,1102,0.10034270263187624,741
"陈兵",0.04037042038842449,-0.1369,0.13065768373546427,0.30897854021475196,26.85228979587555,nan,250,"20120229-20130311",8338955164.94,8387578976.07,nan,21,0.03266937062227708,229,nan,64,0.211772227409496,186
"陈军",-0.0481593012751866,-0.6897,0.6829916238556981,-0.07051228681738804,34.00779201851951,55.95317078696357,2740,"20061011-20180116",2807111587.32,7566192058.39,-0.27110464894863034,1192,0.12351437729506182,1548,-0.2955588751172629,1680,0.3439456836820652,1060
"陈利宏",nan,nan,nan,nan,nan,nan,0,"20031024-20041117",0.0,0,nan,0,nan,0,nan,0,nan,0
"陈剑平",nan,-0.2771,0.13054801355779336,nan,nan,nan,110,"20061115-20070428",2037788143.15,2037788143.15,nan,77,nan,33,nan,110,nan,0
"陈加荣",-0.18622938756720717,-0.2698,0.14228627646462275,-1.3088359059948427,25.23377165198326,nan,273,"20090408-20100518",3260759162.71,7122560745.03,-0.18622938756720717,273,nan,0,-0.34097125276672235,180,nan,93
"陈勤",0.030744345307407016,-0.3174,0.32040703027150264,0.09595402847857379,33.32068777652014,68.33471868435542,1695,"20080320-20150312",4981046024.68,10121936084.56,-0.07283876884933911,940,0.15970875233699805,755,-0.14405454021835443,833,0.19966252586768454,862
"陈启明",-0.009236028675243915,-0.1758,0.18141430525332464,-0.05091124794346753,55.49940933287144,75.78461167216301,655,"20150511-20180116",674943872.98,1416588233.47,nan,29,-0.010717850126468304,626,-0.06751466426214628,499,0.1771808890033732,156
"陈嘉平",-0.08046517066935727,-0.4436,0.26015932500814815,-0.3092918951370938,49.33271683752537,62.32528349331447,795,"20111220-20150403",2103868622.47,5055040778.905001,-0.054588106138136486,477,-0.11928076746618829,318,-0.20248778789635916,565,0.2192860412143648,230
"陈国光",0.034115825964118655,-0.2288,0.3417310382654824,0.09983238905450231,39.85078920636858,71.60504422738002,1292,"20120424-20180116",107458800.68,569425743.24,0.15596809743921816,529,-0.05036628623814568,763,0.0416233418203025,1087,-0.0056923190879390176,205
"陈孜铎",0.000586937907181524,-0.2147,0.1951807944617932,0.003007149903247358,36.3130622625351,62.55641932487488,789,"20141022-20180116",2616828065.58,7315798307.55,nan,118,-0.011586923385194051,671,-0.048439633450290516,633,0.19952167937692375,156
"陈宇",nan,-0.0616,0.08155936709841648,nan,nan,nan,84,"20170906-20180116",430582359.92,913431690.02,nan,0,nan,84,nan,84,nan,0
"陈守红",-0.11725298233953009,-0.5666,0.4237391272413216,-0.27671030311240036,46.04201024770737,nan,1297,"20050325-20110413",1057776091.3,4728340317.225,-0.32414392660935365,854,0.2815841878781423,443,-0.2704822884731402,928,0.26810418864147245,369
"陈富权",-0.012555152924423118,-0.3405,0.2185248243983928,-0.05745412659174048,28.015945926308632,59.04881306489309,916,"20140415-20180116",385138529.71000004,646901294.35,-0.07052661066831897,245,0.00861177277938388,671,-0.06000094309077517,760,0.218591004296266,156
"陈少平",0.021994435504180048,-0.4235,0.4992091102122179,0.04405856194176831,37.86555508331016,74.974640250206,2309,"20071113-20180116",4319317126.05,12916903793.01,-0.09400812047088615,968,0.10573080700594324,1341,-0.14072414336954284,1249,0.21372604400727455,1060
"陈尚前",nan,nan,0.004687409787786975,nan,nan,nan,3,"20140422-20140424",526106428.63,526106428.63,nan,3,nan,0,nan,3,nan,0
"陈平",-0.05757670117514883,-0.121,0.09617459582000135,-0.5986685016374631,31.433174689610798,86.02508759498596,338,"20160820-20180116",320441700.83,518252144.6,nan,0,-0.05757670117514883,338,-0.05757670117514883,338,nan,0
"陈建华",-0.025606679490727924,-0.2065,0.2009730601344417,-0.12741349250291675,19.98398345708847,67.25483213365078,677,"20150408-20180116",3606764052.67,9144017133.23,nan,51,-0.0005650573715902743,626,-0.06637865172517653,521,0.11056125342047506,156
"陈德义",-0.03463244881582679,-0.1726,0.2110441877325439,-0.16410046250464125,34.59790941476822,nan,815,"20090908-20130116",1402830567.47,1867872436.57,-0.12130611920865063,274,0.009265121771296536,541,nan,105,0.029492776144499692,710
"陈志民",-0.028822115543722594,-0.4819,0.4331102254058204,-0.06654683693213784,35.95883844179266,nan,1528,"20040909-20110421",7594387955.24,22563834267.9,-0.2929705542992253,930,0.3819772958987823,598,-0.15124942986469891,1018,0.21555240598324532,510
"陈志龙",0.07266367968931045,-0.4009,0.35546693985073075,0.2044175464526285,32.92154719148363,45.707397603988646,1311,"20070820-20140930",6108272644.155,16588743549.52,-0.03623267381202025,881,0.2957745807001765,430,-0.10424597454670012,827,0.3749452583115841,484
"陈忠",nan,-0.1917,0.09141480054137623,nan,34.92306303977966,71.75986552238464,117,"20140930-20150328",2886741776.47,2886741776.47,nan,72,nan,45,nan,117,nan,0
"陈忠强",-0.02726573666083264,-0.2048,0.1415723894798567,-0.1925921908997099,47.7393414179484,nan,293,"20040326-20060326",1307019811.43,1723113420.93,-0.2877990327692417,156,0.26939991438231914,137,-0.02726573666083264,293,nan,0
"陈思郁",0.061357369831291746,-0.0912,0.17746065397112884,0.345751965059669,26.76269587448665,57.07074856758118,595,"20150804-20180116",279562029.23,384737781.55,nan,0,0.061357369831291746,595,-0.006020935742441367,476,nan,119
"陈恒",nan,-0.0589,0.04586523341916275,nan,nan,nan,114,"20170726-20180116",1529649062.46,1529649062.46,nan,0,nan,114,nan,114,nan,0
"陈戈",-0.03611675381628642,-0.6624,0.7226501674686239,-0.04997819891580464,45.840183724056594,74.24469041824341,2186,"20050413-20140415",8233640667.5,15890088006.67,-0.31451401306707083,1215,0.31223821012779646,971,-0.31080414913387305,1282,0.3534288665345402,904
"陈扬帆",0.09335436970847141,-0.3686,0.34786777055117013,0.26836165236163867,55.897230114255635,71.98486983776093,669,"20120405-20150105",599154803.33,1785336697.61,0.2495378083899223,418,-0.1667439465020729,251,0.10215861793772621,506,0.06602339054280867,163
"陈文涛",0.018438122693478793,-0.303,0.31174966175595425,0.0591440022408513,45.741386090006145,nan,700,"20070430-20100313",4992526187.25,9587548170.2,-0.27985552711116285,434,0.5051277618484209,266,-0.06312605345402739,458,0.1728033816833873,242
"陈斌",0.06823812808600835,-0.1059,0.22604480549132253,0.3018787710590761,60.11319826543331,78.56802555173635,718,"20150202-20180116",3691559096.74,5244484977.02,nan,92,0.04413334621373991,626,0.06619449801153714,562,0.0756004364312188,156
"陈晓",-0.016374979997236045,-0.1887,0.19827487590536208,-0.08258726640208279,38.52687740325928,73.43727419376373,711,"20100910-20140930",154318474.73000002,4190357623.36,0.020124965169136304,429,-0.07190149232480236,282,-0.005868417239607745,444,-0.033846567504303315,267
"陈晓翔",0.031186817269406125,-0.2744,0.33305465391812145,0.09363873737393602,38.54320200464942,65.38611927032471,1694,"20090123-20160113",5103257845.92,12442811743.16,-0.05866525533964871,956,0.14758055902314113,738,-0.1040377751346073,838,0.16356790188922307,856
"陈晓舜",nan,-0.0461,0.0494791765470334,nan,nan,nan,11,"20150603-20150617",395599565.89,395735299.12,nan,11,nan,0,nan,6,nan,5
"陈晖",-0.0696628803087325,-0.638,0.642581018284689,-0.10841104596380881,31.06222629547119,64.46254658699036,1699,"20061214-20131213",7682291883.12,18701314917.94,-0.4170360725487404,868,0.2931769883607346,831,-0.5064099422855425,795,0.3144233080447668,904
"陈晶光",nan,-0.0128,0.02405730803843563,nan,nan,nan,14,"20040521-20050122",1636939616.61,1636939616.61,nan,0,nan,14,nan,14,nan,0
"陈栋",0.05586846492627215,-0.1133,0.13655860605486939,0.4091171295628497,31.315991580486298,61.07822227478027,673,"20150414-20180116",258148614.29,783328156.96,nan,47,0.052235107779352266,626,0.019206445413860625,517,0.17737015779753335,156
"陈桥宁",0.01823891452610801,-0.2841,0.29675920491982394,0.06146031605333238,48.11633555094401,71.90125630963594,891,"20110324-20141124",577922291.85,1057771238.11,-0.04171352133536203,417,0.07098188025233795,474,-0.14945477968901644,478,0.21232507877508985,413
"陈梁",0.03591385785288067,-0.2325,0.2741532064468818,0.13099922601065442,51.543390380011665,69.31796815660265,694,"20150313-20180116",1648365115.02,3562601510.16,nan,68,0.018454030876440812,626,-0.0040949393174765526,538,0.17389291476090707,156
"陈欣",0.13275037882930935,-0.1126,0.14622625897760957,0.9078422696270737,35.231069366137184,nan,355,"20091216-20110604",299460002.55,2612464766.93,0.17408844555878206,209,0.07357465316862564,146,nan,9,0.13401429152416797,346
"陈洪",-0.029673395012860024,-0.5706,0.5210371957369788,-0.056950627048590295,30.868382303611092,50.318780183792114,2283,"20030822-20140604",7762914485.973332,17441353917.64,-0.23775146058042326,1248,0.22122653332367928,1035,-0.20392130338281161,1379,0.2361317660957279,904
"陈炜",-0.6107897182185775,-0.362,0.15813362098058217,-3.862491192139202,53.25144404172897,62.8456894159317,162,"20141013-20150608",917621883.82,1478258335.88,nan,117,nan,45,-0.6107897182185775,162,nan,0
"陈玉辉",-0.05967480627763061,-0.2449,0.1643814213908768,-0.36302646474708344,41.276792001724246,70.89022139708202,817,"20121114-20180116",346156210.37,2141338482.2,-0.017640508316182035,481,-0.11984890544268048,336,-0.07692661134610193,805,nan,12
"陈皓",-0.07204768395015525,-0.4143,0.2793446712984353,-0.25791680082983853,34.929601829912926,74.23812180923092,899,"20140510-20180116",3633603874.975,5683778120.596667,-0.23833673451867718,228,-0.01554410193879467,671,-0.20136335349407872,743,0.5438596395827622,156
"陈立",-0.004161403636143151,-0.3016,0.3358337733472827,-0.012391260100692377,44.78019633293152,67.31676527659098,1075,"20130815-20180116",444698307.1,613986023.44,0.05364085648698314,404,-0.03896336055081239,671,-0.040017740188743565,919,0.20706919438847052,156
"陈立秋",nan,-0.0434,0.07219639722099833,nan,nan,nan,113,"20170727-20180116",205124883.60500002,212188302.46,nan,0,nan,113,nan,113,nan,0
"陈绍胜",-0.13536938024483045,-0.4942,0.33601394846858207,-0.40286833585864584,29.175792742859233,nan,786,"20090112-20120409",3061775971.25,4384344314.56,-0.320482492969873,436,0.0952286687497942,350,-0.5621642456242969,236,0.04776441653617714,550
"陈苏桥",-0.06387174644954617,-0.4594,0.29503887886845265,-0.21648586347165558,43.04639785488447,nan,893,"20070821-20110423",1148067342.65,4064687735.54,-0.299561566472636,570,0.3520514653559068,323,-0.32638813702768726,382,0.13237338310201893,511
"陈蔚丰",0.035665670742071574,-0.136,0.16859280345469513,0.2115491884068218,29.435587310791014,74.59091777801514,486,"20160114-20180116",99498188.62,126438012.26,nan,0,0.035665670742071574,486,0.024271980276109828,476,nan,10
"陈虎",-0.09847613749459203,-0.3495,0.2671606752780831,-0.36860266726040364,26.670988690853118,61.20294260978699,767,"20141121-20180116",11598064719.37,17517892699.3,nan,112,-0.029287697602273868,655,-0.25011904110422534,611,0.4954585683098058,156
"陈进贤",0.3013967125827548,-0.061,0.11517342130419032,2.616894672137253,38.315130829811096,nan,137,"20030428-20050730",2015560263.4,2172021134.445,nan,0,0.3013967125827548,137,0.3013967125827548,137,nan,0
"陈逊",-0.07944129355671763,-0.4107,0.18899115078119988,-0.4203439855694034,46.260629549622536,69.79870070729937,748,"20120530-20150626",5711925392.71,7969155433.84,-0.09720686202072215,529,-0.03652811676467044,219,-0.17436850735550305,611,0.34392022199844996,137
"陈钢",-0.1391201278400243,-0.3439,0.1710471627170201,-0.8133436745173273,41.989329059918724,75.35681863625844,432,"20130527-20150306",6879137546.0,7281220408.63,-0.04833404297688839,387,nan,45,-0.1391201278400243,432,nan,0
"陈锦泉",0.13352303937728272,-0.1685,0.2018036994566477,0.6616481250680277,37.16527244779799,76.00811040401459,912,"20110506-20150203",1440047072.61,3320292691.03,0.18313499057161367,439,0.08747727494956334,473,0.12822872898012802,527,0.14077005646637505,385
"陈键",0.02352880767207254,-0.475,0.48319340124820215,0.04869438947488127,38.80809780726066,62.15159649848938,2141,"20050402-20160126",7215608350.18,11372535936.91,-0.2039507769139768,1158,0.29150577506845626,983,-0.16927687830323088,1125,0.23701935562700974,1016
"陈雷",0.0287066748928892,-0.3146,0.3442257157970011,0.08339491669419108,57.82882909341292,72.8089239475402,821,"20140829-20180116",294931587.86,381029712.65,0.04141276000169416,150,0.025866268385704827,671,0.07710452191055345,665,-0.17760466015035878,156
"陈静",-0.005568950158966012,-0.1841,0.20570750066955631,-0.02707217841274462,34.63152681787809,71.39743736055162,520,"20120217-20140411",2256350997.146667,3516556272.7,0.021163630896072774,283,-0.03749013344409668,237,-0.11314821298810677,326,0.1752085739766004,194
"陈颖",0.053530054727893954,-0.2124,0.18857754551523845,0.28386229432373394,59.62412986159325,87.89553850889206,632,"20150611-20180116",321173954.83,3467376991.42,nan,6,0.05475967339812643,626,-0.04141431968987036,476,0.34323212025902006,156
"陈鹏",-0.05402853499668017,-0.6681,0.548766418857392,-0.09845452115888413,38.08837716281414,75.19699489275614,2196,"20070301-20170729",2699473086.135,19693341020.25,-0.32923905087354705,880,0.13000281300608846,1316,-0.28895337371596985,1399,0.358342668727644,797
"陈鹤明",-0.12697687046072395,-0.5196,0.3707522351442186,-0.34248443684049895,45.14868398146196,nan,1060,"20061115-20110324",3420470999.06,10701271599.77,-0.4321997914265593,663,0.38275309578700584,397,-0.3320311141691679,568,0.10975241902382106,492
"陶林健",-0.09607703658226618,-0.2654,0.2511968709805782,-0.38247704363202273,32.224026679992676,nan,646,"20090602-20120120",4736634022.175,7072600542.81,-0.17790519965472126,344,-0.0028687978507279843,302,-0.37353891241116755,144,-0.01648637897397568,502
"陶灿",-0.01814385199836653,-0.3871,0.3136698243137188,-0.057843791757985125,28.085738849639892,57.55102119079003,1362,"20110711-20180116",6100608584.44,8555517856.38,-0.073812864488412,529,0.017208978262418708,833,-0.15618449143936255,866,0.22287065154175967,496
"陶羽",-0.020429157182403006,-0.3793,0.27183618442908103,-0.07515245707744526,17.012905957607124,72.05590634346008,2014,"20090320-20170701",744149381.0,3038416244.17,-0.0338428198285067,921,-0.00912633623358183,1093,-0.06069808342011876,1148,0.03295274503572374,866
"雷俊",0.08904680671168935,-0.1251,0.1152291154997743,0.7727804411712573,8.24621195346117,65.23114681243896,587,"20150616-20171109",576055443.61,1495698126.52,nan,3,0.08466953546421696,584,0.032748915540851575,434,0.2487414783989025,153
"雷宇",0.009399986601134579,-0.3075,0.26870026469568803,0.034983168370825296,50.4703647531569,68.44716539730628,721,"20120628-20150616",57689974.57,2654152413.5,0.10961697796188048,527,-0.2628389538479026,194,0.007475879138841066,611,nan,110
"雷鸣",0.05261104375187042,-0.2475,0.25514535577143294,0.2062002798083498,48.80906623143416,61.45983778513395,928,"20140327-20180116",5557465796.13,7481612981.32,0.06090296857812811,257,0.049435150040472234,671,-0.012712484526129624,772,0.37587876061479353,156
"靳奕",0.01926239362452371,-0.2825,0.2669971882811112,0.07214455608514898,33.6503155430158,nan,483,"20070201-20090123",3975841350.205,7380744386.9,-0.6140007585878716,217,0.5358718072714779,266,-0.28329812496833984,289,0.4699839909097688,194
"鞠柏辉",-0.0923219990646132,-0.5436,0.3414123521368543,-0.27041200614676697,44.77888117896186,nan,706,"20071025-20100909",1787785900.54,3858421054.38,-0.3266324550816737,542,0.6820454836259165,164,-0.5216737959778078,340,0.3065293969749663,366
